step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
132,509.734,4.830852,1.6e-05,4096,8035.57,1787636477.808
133,617.992,5.233842,1.6e-05,4096,6627.92,1787636478.426
134,549.273,3.870191,1.6e-05,4096,7457.13,1787636478.977
135,496.663,4.947243,1.6e-05,4096,8247.03,1787636479.474
136,544.226,6.374999,1.7e-05,4096,7526.28,1787636480.019
137,699.528,4.144711,1.7e-05,4096,5855.38,1787636480.72
138,661.91,4.730178,1.7e-05,4096,6188.15,1787636481.383
139,691.299,5.065585,1.7e-05,4096,5925.08,1787636482.075
140,630.253,4.955514,1.7e-05,4096,6498.98,1787636482.706
141,624.736,4.087762,1.7e-05,4096,6556.37,1787636483.332
142,519.886,7.011213,1.7e-05,4096,7878.65,1787636483.852
143,684.961,3.746835,1.7e-05,4096,5979.91,1787636484.538
144,552.413,3.837678,1.8e-05,4096,7414.74,1787636485.092
145,562.909,4.883182,1.8e-05,4096,7276.49,1787636485.656
146,621.91,4.119768,1.8e-05,4096,6586.16,1787636486.278
147,562.774,4.340824,1.8e-05,4096,7278.23,1787636486.842
148,702.944,6.864849,1.8e-05,4096,5826.92,1787636487.546
149,546.027,5.115405,1.8e-05,4096,7501.47,1787636488.093
150,683.696,4.744762,1.8e-05,4096,5990.96,1787636488.778
151,670.853,4.418219,1.8e-05,4096,6105.66,1787636489.45
152,533.177,5.214173,1.9e-05,4096,7682.25,1787636489.984
153,501.217,3.749733,1.9e-05,4096,8172.11,1787636490.486
154,542.732,4.032671,1.9e-05,4096,7547.0,1787636491.03
155,638.323,4.012651,1.9e-05,4096,6416.81,1787636491.669
156,781.758,4.187307,1.9e-05,4096,5239.47,1787636492.452
157,869.429,4.015686,1.9e-05,4096,4711.14,1787636493.323
158,835.7,4.879658,1.9e-05,4096,4901.28,1787636494.158
159,901.406,4.376981,1.9e-05,4096,4544.01,1787636495.062
160,711.612,3.955274,2e-05,4096,5755.95,1787636495.774
161,718.092,4.534595,2e-05,4096,5704.0,1787636496.493
162,703.652,4.817115,2e-05,4096,5821.06,1787636497.197
163,578.474,4.52759,2e-05,4096,7080.69,1787636497.777
164,657.551,3.817949,2e-05,4096,6229.18,1787636498.435
165,571.441,3.783086,2e-05,4096,7167.85,1787636499.007
166,684.489,4.74292,2e-05,4096,5984.03,1787636499.693
167,713.84,4.009221,2e-05,4096,5737.98,1787636500.408
168,739.407,4.300449,2.1e-05,4096,5539.57,1787636501.148
169,788.322,4.681036,2.1e-05,4096,5195.85,1787636501.938
170,704.04,6.583717,2.1e-05,4096,5817.86,1787636502.643
171,631.527,4.352799,2.1e-05,4096,6485.87,1787636503.274
172,695.302,6.531326,2.1e-05,4096,5890.97,1787636503.971
173,638.912,4.305487,2.1e-05,4096,6410.9,1787636504.611
174,634.233,3.697517,2.1e-05,4096,6458.19,1787636505.246
175,897.867,3.941291,2.1e-05,4096,4561.92,1787636506.145
176,871.005,4.880754,2.2e-05,4096,4702.61,1787636507.017
177,626.097,3.483141,2.2e-05,4096,6542.12,1787636507.644
178,393.137,4.330591,2.2e-05,4096,10418.77,1787636508.038
179,669.538,3.804085,2.2e-05,4096,6117.65,1787636508.709
180,688.471,4.236598,2.2e-05,4096,5949.42,1787636509.399
181,586.165,3.992833,2.2e-05,4096,6987.79,1787636509.985
182,800.205,4.16632,2.2e-05,4096,5118.69,1787636510.786
183,732.019,3.655113,2.2e-05,4096,5595.48,1787636511.52
184,611.356,4.225061,2.3e-05,4096,6699.86,1787636512.131
185,693.525,3.882563,2.3e-05,4096,5906.06,1787636512.826
186,615.643,4.628669,2.3e-05,4096,6653.2,1787636513.443
187,622.81,4.85787,2.3e-05,4096,6576.64,1787636514.066
188,571.665,6.760741,2.3e-05,4096,7165.03,1787636514.639
189,601.778,3.994458,2.3e-05,4096,6806.5,1787636515.242
190,590.397,4.579265,2.3e-05,4096,6937.7,1787636515.833
191,702.335,3.871939,2.3e-05,4096,5831.98,1787636516.537
192,560.132,4.706561,2.4e-05,4096,7312.57,1787636517.097
193,672.914,4.820356,2.4e-05,4096,6086.96,1787636517.771
194,744.704,6.923159,2.4e-05,4096,5500.17,1787636518.517
195,516.875,4.882076,2.4e-05,4096,7924.55,1787636519.035
196,709.058,3.937258,2.4e-05,4096,5776.68,1787636519.745
197,880.346,4.961281,2.4e-05,4096,4652.72,1787636520.627
198,774.137,4.1907,2.4e-05,4096,5291.06,1787636521.402
199,775.621,5.318029,2.4e-05,4096,5280.93,1787636522.178
200,1014.716,4.609995,2.5e-05,4096,4036.6,1787636523.195
201,969.523,4.508843,2.5e-05,4096,4224.76,1787636524.165
202,925.831,3.768386,2.5e-05,4096,4424.13,1787636525.092
203,867.496,4.346805,2.5e-05,4096,4721.63,1787636525.961
204,942.064,4.509623,2.5e-05,4096,4347.9,1787636526.904
205,925.511,4.479778,2.5e-05,4096,4425.66,1787636527.831
206,875.742,5.204479,2.5e-05,4096,4677.18,1787636528.708
207,573.503,4.849085,2.5e-05,4096,7142.07,1787636529.282
208,673.445,4.509784,2.6e-05,4096,6082.16,1787636529.956
209,730.408,3.990759,2.6e-05,4096,5607.83,1787636530.688
210,643.451,4.821952,2.6e-05,4096,6365.67,1787636531.332
211,548.828,4.820044,2.6e-05,4096,7463.17,1787636531.882
212,496.55,4.272603,2.6e-05,4096,8248.92,1787636532.38
213,581.598,4.105597,2.6e-05,4096,7042.66,1787636532.962
214,549.704,4.868515,2.6e-05,4096,7451.29,1787636533.512
215,609.79,4.223678,2.6e-05,4096,6717.07,1787636534.123
216,541.38,3.894523,2.7e-05,4096,7565.84,1787636534.665
217,601.082,5.108036,2.7e-05,4096,6814.38,1787636535.267
218,568.413,4.721307,2.7e-05,4096,7206.03,1787636535.837
219,654.286,5.026784,2.7e-05,4096,6260.26,1787636536.492
220,684.249,4.422547,2.7e-05,4096,5986.13,1787636537.177
221,773.518,4.342768,2.7e-05,4096,5295.29,1787636537.952
222,759.334,4.354675,2.7e-05,4096,5394.2,1787636538.713
223,613.74,4.545335,2.7e-05,4096,6673.84,1787636539.328
224,855.159,4.777774,2.8e-05,4096,4789.75,1787636540.185
225,617.221,4.515704,2.8e-05,4096,6636.19,1787636540.802
226,565.467,4.423689,2.8e-05,4096,7243.58,1787636541.369
227,743.154,3.570873,2.8e-05,4096,5511.64,1787636542.113
228,837.353,6.607471,2.8e-05,4096,4891.6,1787636542.95
